,id,source,timestamp,Time,Lat,Lon,Depth,DOX,Bt,Bij,Bl
0,ALG,SimSenO,2008-08-23 00:00:05,0,47.505,-122.215,0.0,2.0,0,9,54
1,ALG,SimSenO,2008-08-23 00:30:05,1800,47.50502083333333,-122.21501388888888,0.0,2.493928909301758,1,9,54
2,ALG,SimSenO,2008-08-23 01:00:05,3600,47.50504166666667,-122.21502777777778,0.0,2.8501620292663574,2,9,54
3,ALG,SimSenO,2008-08-23 01:30:05,5400,47.5050625,-122.21504166666666,0.0,3.379096269607544,3,9,54
4,ALG,SimSenO,2008-08-23 02:00:05,7200,47.50508333333334,-122.21505555555557,0.0,2.3676087856292725,4,9,54
5,ALG,SimSenO,2008-08-23 02:30:05,9000,47.50510416666667,-122.21506944444444,0.0,2.449331760406494,5,9,54
6,ALG,SimSenO,2008-08-23 03:00:05,10800,47.505125,-122.21508333333334,0.0,2.541597843170166,6,9,54
7,ALG,SimSenO,2008-08-23 03:30:05,12600,47.50514583333334,-122.21509722222224,0.0,2.6642699241638184,7,9,54
8,ALG,SimSenO,2008-08-23 04:00:05,14400,47.50516666666667,-122.21511111111111,0.0,2.7557153701782227,8,9,54
9,ALG,SimSenO,2008-08-23 04:30:05,16200,47.505187500000005,-122.215125,0.0,2.8780171871185303,9,9,54
10,ALG,SimSenO,2008-08-23 05:00:05,18000,47.505208333333336,-122.21513888888887,0.0,2.9693939685821533,10,9,54
11,ALG,SimSenO,2008-08-23 05:30:05,19800,47.505229166666666,-122.21515277777776,0.0,3.097273111343384,11,9,54
12,ALG,SimSenO,2008-08-23 06:00:05,21600,47.50525,-122.21516666666668,0.0,3.2120361328125,12,9,54
13,ALG,SimSenO,2008-08-23 06:30:05,23400,47.50527083333333,-122.21518055555556,0.0,3.357778549194336,13,9,54
14,ALG,SimSenO,2008-08-23 07:00:05,25200,47.50529166666667,-122.21519444444444,0.0,3.5091898441314697,14,9,54
15,ALG,SimSenO,2008-08-23 07:30:05,27000,47.5053125,-122.21520833333334,0.0,3.808736562728882,15,9,54
16,ALG,SimSenO,2008-08-23 08:00:05,28800,47.50533333333333,-122.21522222222222,0.0,4.066230773925781,16,9,54
17,ALG,SimSenO,2008-08-23 08:30:05,30600,47.50535416666667,-122.21523611111112,0.0,4.150529861450195,17,9,54
18,ALG,SimSenO,2008-08-23 09:00:05,32400,47.505375,-122.21525,0.0,4.2480878829956055,18,9,54
19,ALG,SimSenO,2008-08-23 09:30:05,34200,47.50539583333334,-122.2152638888889,0.0,4.379687786102295,19,9,54
20,ALG,SimSenO,2008-08-23 10:00:05,36000,47.50541666666667,-122.2152777777778,0.0,4.544683456420898,20,9,54
21,ALG,SimSenO,2008-08-23 10:30:05,37800,47.5054375,-122.21529166666669,0.0,4.79439640045166,21,9,54
22,ALG,SimSenO,2008-08-23 11:00:05,39600,47.50545833333334,-122.21530555555556,0.0,5.113325119018555,22,9,54
23,ALG,SimSenO,2008-08-23 11:30:05,41400,47.50547916666667,-122.21531944444445,0.0,5.482169151306152,23,9,54
24,ALG,SimSenO,2008-08-23 12:00:05,43200,47.505500000000005,-122.21533333333332,0.0,5.793789863586426,24,9,54
25,ALG,SimSenO,2008-08-23 12:30:05,45000,47.505520833333335,-122.21534722222222,0.0,6.026950836181641,25,9,54
26,ALG,SimSenO,2008-08-23 13:00:05,46800,47.505541666666666,-122.21536111111112,0.0,6.218070030212402,26,9,54
27,ALG,SimSenO,2008-08-23 13:30:05,48600,47.5055625,-122.215375,0.0,6.405077934265137,27,9,54
28,ALG,SimSenO,2008-08-23 14:00:05,50400,47.50558333333333,-122.2153888888889,0.0,6.58583402633667,28,9,54
29,ALG,SimSenO,2008-08-23 14:30:05,52200,47.50560416666667,-122.21540277777778,0.0,6.769627094268799,29,9,54
30,ALG,SimSenO,2008-08-23 15:00:05,54000,47.505625,-122.21541666666668,0.0,6.92961311340332,30,9,54
31,ALG,SimSenO,2008-08-23 15:30:05,55800,47.50564583333333,-122.21543055555556,0.0,7.042198181152344,31,9,54
32,ALG,SimSenO,2008-08-23 16:00:05,57600,47.50566666666667,-122.21544444444444,0.0,7.059466361999512,32,9,54
33,ALG,SimSenO,2008-08-23 16:30:05,59400,47.5056875,-122.21545833333332,0.0,6.970598220825195,33,9,54
34,ALG,SimSenO,2008-08-23 17:00:05,61200,47.50570833333334,-122.21547222222225,0.0,6.806812286376953,34,9,54
35,ALG,SimSenO,2008-08-23 17:30:05,63000,47.50572916666667,-122.21548611111112,0.0,6.627246856689453,35,9,54
36,ALG,SimSenO,2008-08-23 18:00:05,64800,47.505750000000006,-122.2155,0.0,6.457042694091797,36,9,54
37,ALG,SimSenO,2008-08-23 18:30:05,66600,47.50577083333334,-122.21551388888888,0.0,6.301141262054443,37,9,54
38,ALG,SimSenO,2008-08-23 19:00:05,68400,47.50579166666667,-122.21552777777778,0.0,6.066697120666504,38,9,54
39,ALG,SimSenO,2008-08-23 19:30:05,70200,47.505812500000005,-122.21554166666668,0.0,5.755427837371826,39,9,54
40,ALG,SimSenO,2008-08-23 20:00:05,72000,47.505833333333335,-122.21555555555555,0.0,5.503434658050537,40,9,54
41,ALG,SimSenO,2008-08-23 20:30:05,73800,47.50585416666667,-122.21556944444444,0.0,5.358119010925293,41,9,54
42,ALG,SimSenO,2008-08-23 21:00:05,75600,47.505875,-122.21558333333334,0.0,5.30316162109375,42,9,54
43,ALG,SimSenO,2008-08-23 21:30:05,77400,47.50589583333333,-122.21559722222224,0.0,5.407861709594727,43,9,54
44,ALG,SimSenO,2008-08-23 22:00:05,79200,47.50591666666667,-122.21561111111112,0.0,5.522025108337402,44,9,54
45,ALG,SimSenO,2008-08-23 22:30:05,81000,47.5059375,-122.215625,0.0,5.638978004455566,45,9,54
46,ALG,SimSenO,2008-08-23 23:00:05,82800,47.50595833333334,-122.21563888888888,0.0,5.685337066650391,46,9,54
47,ALG,SimSenO,2008-08-23 23:30:05,84600,47.50597916666667,-122.21565277777778,0.0,5.458652019500732,47,9,54
48,ALG,SimSenO,2008-08-24 00:00:05,0,47.506,-122.21566666666666,0.0,2.0,0,9,54
49,ALG,SimSenO,2008-08-24 00:30:05,1800,47.50602083333334,-122.21568055555556,0.0,2.493928909301758,1,9,54
50,ALG,SimSenO,2008-08-24 01:00:05,3600,47.50604166666667,-122.21569444444444,0.0,2.8501620292663574,2,9,54
51,ALG,SimSenO,2008-08-24 01:30:05,5400,47.506062500000006,-122.21570833333334,0.0,3.379096269607544,3,9,54
52,ALG,SimSenO,2008-08-24 02:00:05,7200,47.506083333333336,-122.21572222222224,0.0,2.3676087856292725,4,9,54
53,ALG,SimSenO,2008-08-24 02:30:05,9000,47.50610416666667,-122.21573611111111,0.0,2.449331760406494,5,9,54
54,ALG,SimSenO,2008-08-24 03:00:05,10800,47.506125,-122.21575,0.0,2.541597843170166,6,9,54
55,ALG,SimSenO,2008-08-24 03:30:05,12600,47.506145833333335,-122.21576388888889,0.0,2.6642699241638184,7,9,54
56,ALG,SimSenO,2008-08-24 04:00:05,14400,47.50616666666667,-122.21577777777776,0.0,2.7557153701782227,8,9,54
57,ALG,SimSenO,2008-08-24 04:30:05,16200,47.5061875,-122.21579166666668,0.0,2.8780171871185303,9,9,54
58,ALG,SimSenO,2008-08-24 05:00:05,18000,47.50620833333333,-122.21580555555556,0.0,2.9693939685821533,10,9,54
59,ALG,SimSenO,2008-08-24 05:30:05,19800,47.50622916666667,-122.21581944444443,0.0,3.097273111343384,11,9,54
60,ALG,SimSenO,2008-08-24 06:00:05,21600,47.50625,-122.21583333333334,0.0,3.2120361328125,12,9,54
61,ALG,SimSenO,2008-08-24 06:30:05,23400,47.50627083333334,-122.21584722222222,0.0,3.357778549194336,13,9,54
62,ALG,SimSenO,2008-08-24 07:00:05,25200,47.50629166666667,-122.21586111111112,0.0,3.5091898441314697,14,9,54
63,ALG,SimSenO,2008-08-24 07:30:05,27000,47.5063125,-122.215875,0.0,3.808736562728882,15,9,54
64,ALG,SimSenO,2008-08-24 08:00:05,28800,47.50633333333334,-122.2158888888889,0.0,4.066230773925781,16,9,54
65,ALG,SimSenO,2008-08-24 08:30:05,30600,47.50635416666667,-122.2159027777778,0.0,4.150529861450195,17,9,54
66,ALG,SimSenO,2008-08-24 09:00:05,32400,47.506375000000006,-122.21591666666669,0.0,4.2480878829956055,18,9,54
67,ALG,SimSenO,2008-08-24 09:30:05,34200,47.506395833333336,-122.21593055555556,0.0,4.379687786102295,19,9,54
68,ALG,SimSenO,2008-08-24 10:00:05,36000,47.50641666666667,-122.21594444444445,0.0,4.544683456420898,20,9,54
69,ALG,SimSenO,2008-08-24 10:30:05,37800,47.5064375,-122.21595833333332,0.0,4.79439640045166,21,9,54
70,ALG,SimSenO,2008-08-24 11:00:05,39600,47.506458333333335,-122.21597222222222,0.0,5.113325119018555,22,9,54
71,ALG,SimSenO,2008-08-24 11:30:05,41400,47.50647916666667,-122.2159861111111,0.0,5.482169151306152,23,9,54
72,ALG,SimSenO,2008-08-24 12:00:05,43200,47.5065,-122.216,0.0,5.793789863586426,24,9,54
73,ALG,SimSenO,2008-08-24 12:30:05,45000,47.50652083333333,-122.2160138888889,0.0,6.026950836181641,25,9,54
74,ALG,SimSenO,2008-08-24 13:00:05,46800,47.50654166666667,-122.21602777777778,0.0,6.218070030212402,26,9,54
75,ALG,SimSenO,2008-08-24 13:30:05,48600,47.5065625,-122.21604166666668,0.0,6.405077934265137,27,9,54
76,ALG,SimSenO,2008-08-24 14:00:05,50400,47.50658333333334,-122.21605555555556,0.0,6.58583402633667,28,9,54
77,ALG,SimSenO,2008-08-24 14:30:05,52200,47.50660416666667,-122.21606944444444,0.0,6.769627094268799,29,9,54
78,ALG,SimSenO,2008-08-24 15:00:05,54000,47.506625,-122.21608333333332,0.0,6.92961311340332,30,9,54
79,ALG,SimSenO,2008-08-24 15:30:05,55800,47.50664583333334,-122.21609722222225,0.0,7.042198181152344,31,9,54
80,ALG,SimSenO,2008-08-24 16:00:05,57600,47.50666666666667,-122.21611111111112,0.0,7.059466361999512,32,9,54
81,ALG,SimSenO,2008-08-24 16:30:05,59400,47.506687500000005,-122.216125,0.0,6.970598220825195,33,9,54
82,ALG,SimSenO,2008-08-24 17:00:05,61200,47.506708333333336,-122.21613888888888,0.0,6.806812286376953,34,9,54
83,ALG,SimSenO,2008-08-24 17:30:05,63000,47.506729166666666,-122.21615277777778,0.0,6.627246856689453,35,9,54
84,ALG,SimSenO,2008-08-24 18:00:05,64800,47.50675,-122.21616666666668,0.0,6.457042694091797,36,9,54
85,ALG,SimSenO,2008-08-24 18:30:05,66600,47.50677083333333,-122.21618055555555,0.0,6.301141262054443,37,9,54
86,ALG,SimSenO,2008-08-24 19:00:05,68400,47.50679166666667,-122.21619444444444,0.0,6.066697120666504,38,9,54
87,ALG,SimSenO,2008-08-24 19:30:05,70200,47.5068125,-122.21620833333334,0.0,5.755427837371826,39,9,54
88,ALG,SimSenO,2008-08-24 20:00:05,72000,47.50683333333333,-122.21622222222224,0.0,5.503434658050537,40,9,54
89,ALG,SimSenO,2008-08-24 20:30:05,73800,47.50685416666667,-122.21623611111112,0.0,5.358119010925293,41,9,54
90,ALG,SimSenO,2008-08-24 21:00:05,75600,47.506875,-122.21625,0.0,5.30316162109375,42,9,54
91,ALG,SimSenO,2008-08-24 21:30:05,77400,47.50689583333334,-122.21626388888888,0.0,5.407861709594727,43,9,54
92,ALG,SimSenO,2008-08-24 22:00:05,79200,47.50691666666667,-122.21627777777778,0.0,5.522025108337402,44,9,54
93,ALG,SimSenO,2008-08-24 22:30:05,81000,47.5069375,-122.21629166666666,0.0,5.638978004455566,45,9,54
94,ALG,SimSenO,2008-08-24 23:00:05,82800,47.50695833333334,-122.21630555555556,0.0,5.685337066650391,46,9,54
95,ALG,SimSenO,2008-08-24 23:30:05,84600,47.50697916666667,-122.21631944444444,0.0,5.458652019500732,47,9,54
96,ALG,SimSenO,2008-08-25 00:00:05,0,47.507000000000005,-122.21633333333334,0.0,2.0,0,9,54
97,ALG,SimSenO,2008-08-25 00:30:05,1800,47.507020833333335,-122.21634722222224,0.0,2.493928909301758,1,9,54
98,ALG,SimSenO,2008-08-25 01:00:05,3600,47.507041666666666,-122.21636111111113,0.0,2.8501620292663574,2,9,54
99,ALG,SimSenO,2008-08-25 01:30:05,5400,47.5070625,-122.216375,0.0,3.379096269607544,3,9,54
100,ALG,SimSenO,2008-08-25 02:00:05,7200,47.50708333333333,-122.21638888888889,0.0,2.3676087856292725,4,9,54
101,ALG,SimSenO,2008-08-25 02:30:05,9000,47.50710416666667,-122.21640277777776,0.0,2.449331760406494,5,9,54
102,ALG,SimSenO,2008-08-25 03:00:05,10800,47.507125,-122.21641666666667,0.0,2.541597843170166,6,9,54
103,ALG,SimSenO,2008-08-25 03:30:05,12600,47.50714583333333,-122.21643055555556,0.0,2.6642699241638184,7,9,54
104,ALG,SimSenO,2008-08-25 04:00:05,14400,47.50716666666667,-122.21644444444443,0.0,2.7557153701782227,8,9,54
105,ALG,SimSenO,2008-08-25 04:30:05,16200,47.5071875,-122.21645833333334,0.0,2.8780171871185303,9,9,54
106,ALG,SimSenO,2008-08-25 05:00:05,18000,47.50720833333334,-122.21647222222222,0.0,2.9693939685821533,10,9,54
107,ALG,SimSenO,2008-08-25 05:30:05,19800,47.50722916666667,-122.21648611111112,0.0,3.097273111343384,11,9,54
108,ALG,SimSenO,2008-08-25 06:00:05,21600,47.50725,-122.2165,0.0,3.2120361328125,12,9,54
109,ALG,SimSenO,2008-08-25 06:30:05,23400,47.50727083333334,-122.2165138888889,0.0,3.357778549194336,13,9,54
110,ALG,SimSenO,2008-08-25 07:00:05,25200,47.50729166666667,-122.21652777777778,0.0,3.5091898441314697,14,9,54
111,ALG,SimSenO,2008-08-25 07:30:05,27000,47.507312500000005,-122.21654166666669,0.0,3.808736562728882,15,9,54
112,ALG,SimSenO,2008-08-25 08:00:05,28800,47.507333333333335,-122.21655555555556,0.0,4.066230773925781,16,9,54
113,ALG,SimSenO,2008-08-25 08:30:05,30600,47.50735416666667,-122.21656944444445,0.0,4.150529861450195,17,9,54
114,ALG,SimSenO,2008-08-25 09:00:05,32400,47.507375,-122.21658333333332,0.0,4.2480878829956055,18,9,54
115,ALG,SimSenO,2008-08-25 09:30:05,34200,47.50739583333333,-122.21659722222222,0.0,4.379687786102295,19,9,54
116,ALG,SimSenO,2008-08-25 10:00:05,36000,47.50741666666667,-122.2166111111111,0.0,4.544683456420898,20,9,54
117,ALG,SimSenO,2008-08-25 10:30:05,37800,47.5074375,-122.216625,0.0,4.79439640045166,21,9,54
118,ALG,SimSenO,2008-08-25 11:00:05,39600,47.50745833333334,-122.2166388888889,0.0,5.113325119018555,22,9,54
119,ALG,SimSenO,2008-08-25 11:30:05,41400,47.50747916666667,-122.21665277777778,0.0,5.482169151306152,23,9,54
120,ALG,SimSenO,2008-08-25 12:00:05,43200,47.5075,-122.21666666666668,0.0,5.793789863586426,24,9,54
121,ALG,SimSenO,2008-08-25 12:30:05,45000,47.50752083333334,-122.21668055555556,0.0,6.026950836181641,25,9,54
122,ALG,SimSenO,2008-08-25 13:00:05,46800,47.50754166666667,-122.21669444444444,0.0,6.218070030212402,26,9,54
123,ALG,SimSenO,2008-08-25 13:30:05,48600,47.507562500000006,-122.21670833333332,0.0,6.405077934265137,27,9,54
124,ALG,SimSenO,2008-08-25 14:00:05,50400,47.507583333333336,-122.21672222222224,0.0,6.58583402633667,28,9,54
125,ALG,SimSenO,2008-08-25 14:30:05,52200,47.50760416666667,-122.21673611111112,0.0,6.769627094268799,29,9,54
126,ALG,SimSenO,2008-08-25 15:00:05,54000,47.507625,-122.21675,0.0,6.92961311340332,30,9,54
127,ALG,SimSenO,2008-08-25 15:30:05,55800,47.507645833333335,-122.21676388888888,0.0,7.042198181152344,31,9,54
128,ALG,SimSenO,2008-08-25 16:00:05,57600,47.50766666666667,-122.21677777777778,0.0,7.059466361999512,32,9,54
129,ALG,SimSenO,2008-08-25 16:30:05,59400,47.5076875,-122.21679166666668,0.0,6.970598220825195,33,9,54
130,ALG,SimSenO,2008-08-25 17:00:05,61200,47.50770833333333,-122.21680555555557,0.0,6.806812286376953,34,9,54
131,ALG,SimSenO,2008-08-25 17:30:05,63000,47.50772916666667,-122.21681944444444,0.0,6.627246856689453,35,9,54
132,ALG,SimSenO,2008-08-25 18:00:05,64800,47.50775,-122.21683333333334,0.0,6.457042694091797,36,9,54
133,ALG,SimSenO,2008-08-25 18:30:05,66600,47.50777083333334,-122.21684722222224,0.0,6.301141262054443,37,9,54
134,ALG,SimSenO,2008-08-25 19:00:05,68400,47.50779166666667,-122.21686111111111,0.0,6.066697120666504,38,9,54
135,ALG,SimSenO,2008-08-25 19:30:05,70200,47.5078125,-122.216875,0.0,5.755427837371826,39,9,54
136,ALG,SimSenO,2008-08-25 20:00:05,72000,47.50783333333334,-122.21688888888887,0.0,5.503434658050537,40,9,54
137,ALG,SimSenO,2008-08-25 20:30:05,73800,47.50785416666667,-122.21690277777778,0.0,5.358119010925293,41,9,54
138,ALG,SimSenO,2008-08-25 21:00:05,75600,47.507875000000006,-122.21691666666666,0.0,5.30316162109375,42,9,54
139,ALG,SimSenO,2008-08-25 21:30:05,77400,47.507895833333336,-122.21693055555556,0.0,5.407861709594727,43,9,54
140,ALG,SimSenO,2008-08-25 22:00:05,79200,47.50791666666667,-122.21694444444444,0.0,5.522025108337402,44,9,54
141,ALG,SimSenO,2008-08-25 22:30:05,81000,47.5079375,-122.21695833333334,0.0,5.638978004455566,45,9,54
142,ALG,SimSenO,2008-08-25 23:00:05,82800,47.507958333333335,-122.21697222222222,0.0,5.685337066650391,46,9,54
143,ALG,SimSenO,2008-08-25 23:30:05,84600,47.50797916666667,-122.21698611111113,0.0,5.458652019500732,47,9,54
144,ALG,SimSenO,2008-08-26 00:00:05,0,47.508,-122.217,0.0,2.0,0,9,54
145,ALG,SimSenO,2008-08-26 00:30:05,1800,47.50802083333333,-122.21701388888889,0.0,2.493928909301758,1,9,54
146,ALG,SimSenO,2008-08-26 01:00:05,3600,47.50804166666667,-122.21702777777776,0.0,2.8501620292663574,2,9,54
147,ALG,SimSenO,2008-08-26 01:30:05,5400,47.5080625,-122.21704166666667,0.0,3.379096269607544,3,9,54
148,ALG,SimSenO,2008-08-26 02:00:05,7200,47.50808333333334,-122.21705555555556,0.0,2.3676087856292725,4,9,54
149,ALG,SimSenO,2008-08-26 02:30:05,9000,47.50810416666667,-122.21706944444443,0.0,2.449331760406494,5,9,54
150,ALG,SimSenO,2008-08-26 03:00:05,10800,47.508125,-122.21708333333332,0.0,2.541597843170166,6,9,54
151,ALG,SimSenO,2008-08-26 03:30:05,12600,47.50814583333334,-122.21709722222222,0.0,2.6642699241638184,7,9,54
152,ALG,SimSenO,2008-08-26 04:00:05,14400,47.50816666666667,-122.21711111111112,0.0,2.7557153701782227,8,9,54
153,ALG,SimSenO,2008-08-26 04:30:05,16200,47.508187500000005,-122.217125,0.0,2.8780171871185303,9,9,54
154,ALG,SimSenO,2008-08-26 05:00:05,18000,47.508208333333336,-122.2171388888889,0.0,2.9693939685821533,10,9,54
155,ALG,SimSenO,2008-08-26 05:30:05,19800,47.508229166666666,-122.21715277777778,0.0,3.097273111343384,11,9,54
156,ALG,SimSenO,2008-08-26 06:00:05,21600,47.50825,-122.21716666666669,0.0,3.2120361328125,12,9,54
157,ALG,SimSenO,2008-08-26 06:30:05,23400,47.50827083333333,-122.21718055555556,0.0,3.357778549194336,13,9,54
158,ALG,SimSenO,2008-08-26 07:00:05,25200,47.50829166666667,-122.21719444444444,0.0,3.5091898441314697,14,9,54
159,ALG,SimSenO,2008-08-26 07:30:05,27000,47.5083125,-122.21720833333332,0.0,3.808736562728882,15,9,54
160,ALG,SimSenO,2008-08-26 08:00:05,28800,47.50833333333333,-122.21722222222222,0.0,4.066230773925781,16,9,54
161,ALG,SimSenO,2008-08-26 08:30:05,30600,47.50835416666667,-122.2172361111111,0.0,4.150529861450195,17,9,54
162,ALG,SimSenO,2008-08-26 09:00:05,32400,47.508375,-122.21725,0.0,4.2480878829956055,18,9,54
163,ALG,SimSenO,2008-08-26 09:30:05,34200,47.50839583333334,-122.2172638888889,0.0,4.379687786102295,19,9,54
164,ALG,SimSenO,2008-08-26 10:00:05,36000,47.50841666666667,-122.21727777777778,0.0,4.544683456420898,20,9,54
165,ALG,SimSenO,2008-08-26 10:30:05,37800,47.5084375,-122.21729166666668,0.0,4.79439640045166,21,9,54
166,ALG,SimSenO,2008-08-26 11:00:05,39600,47.50845833333334,-122.21730555555555,0.0,5.113325119018555,22,9,54
167,ALG,SimSenO,2008-08-26 11:30:05,41400,47.50847916666667,-122.21731944444444,0.0,5.482169151306152,23,9,54
168,ALG,SimSenO,2008-08-26 12:00:05,43200,47.508500000000005,-122.21733333333331,0.0,5.793789863586426,24,9,54
169,ALG,SimSenO,2008-08-26 12:30:05,45000,47.508520833333336,-122.21734722222224,0.0,6.026950836181641,25,9,54
170,ALG,SimSenO,2008-08-26 13:00:05,46800,47.508541666666666,-122.21736111111112,0.0,6.218070030212402,26,9,54
171,ALG,SimSenO,2008-08-26 13:30:05,48600,47.5085625,-122.217375,0.0,6.405077934265137,27,9,54
172,ALG,SimSenO,2008-08-26 14:00:05,50400,47.50858333333333,-122.21738888888888,0.0,6.58583402633667,28,9,54
173,ALG,SimSenO,2008-08-26 14:30:05,52200,47.50860416666667,-122.21740277777778,0.0,6.769627094268799,29,9,54
174,ALG,SimSenO,2008-08-26 15:00:05,54000,47.508625,-122.21741666666668,0.0,6.92961311340332,30,9,54
175,ALG,SimSenO,2008-08-26 15:30:05,55800,47.50864583333333,-122.21743055555557,0.0,7.042198181152344,31,9,54
176,ALG,SimSenO,2008-08-26 16:00:05,57600,47.50866666666667,-122.21744444444444,0.0,7.059466361999512,32,9,54
177,ALG,SimSenO,2008-08-26 16:30:05,59400,47.5086875,-122.21745833333334,0.0,6.970598220825195,33,9,54
178,ALG,SimSenO,2008-08-26 17:00:05,61200,47.50870833333334,-122.21747222222224,0.0,6.806812286376953,34,9,54
179,ALG,SimSenO,2008-08-26 17:30:05,63000,47.50872916666667,-122.21748611111111,0.0,6.627246856689453,35,9,54
180,ALG,SimSenO,2008-08-26 18:00:05,64800,47.508750000000006,-122.2175,0.0,6.457042694091797,36,9,54
181,ALG,SimSenO,2008-08-26 18:30:05,66600,47.50877083333334,-122.21751388888887,0.0,6.301141262054443,37,9,54
