,id,source,timestamp,Time,Lat,Lon,Depth,W,Bt,Bij,Bl
0,W,SimSenV,2008-08-23 00:00:04,0,47.505,-122.215,0.0,0.0,0,9,54
1,W,SimSenV,2008-08-23 00:30:04,1800,47.50502083333333,-122.21501388888888,0.0,0.017800746485590935,1,9,54
2,W,SimSenV,2008-08-23 01:00:04,3600,47.50504166666667,-122.21502777777778,0.0,0.028079569339752197,2,9,54
3,W,SimSenV,2008-08-23 01:30:04,5400,47.5050625,-122.21504166666666,0.0,0.03301594778895378,3,9,54
4,W,SimSenV,2008-08-23 02:00:04,7200,47.50508333333334,-122.21505555555557,0.0,0.0006581689231097698,4,9,54
5,W,SimSenV,2008-08-23 02:30:04,9000,47.50510416666667,-122.21506944444444,0.0,0.0005292681744322181,5,9,54
6,W,SimSenV,2008-08-23 03:00:04,10800,47.505125,-122.21508333333334,0.0,0.000426539103500545,6,9,54
7,W,SimSenV,2008-08-23 03:30:04,12600,47.50514583333334,-122.21509722222224,0.0,0.0004465644306037575,7,9,54
8,W,SimSenV,2008-08-23 04:00:04,14400,47.50516666666667,-122.21511111111111,0.0,0.0005182523746043444,8,9,54
9,W,SimSenV,2008-08-23 04:30:04,16200,47.505187500000005,-122.215125,0.0,0.0005140129360370338,9,9,54
10,W,SimSenV,2008-08-23 05:00:04,18000,47.505208333333336,-122.21513888888887,0.0,0.0004975675255991518,10,9,54
11,W,SimSenV,2008-08-23 05:30:04,19800,47.505229166666666,-122.21515277777776,0.0,0.00046070851385593414,11,9,54
12,W,SimSenV,2008-08-23 06:00:04,21600,47.50525,-122.21516666666668,0.0,0.00044465725659392774,12,9,54
13,W,SimSenV,2008-08-23 06:30:04,23400,47.50527083333333,-122.21518055555556,0.0,0.00036356941564008594,13,9,54
14,W,SimSenV,2008-08-23 07:00:04,25200,47.50529166666667,-122.21519444444444,0.0,0.00012110124225728214,14,9,54
15,W,SimSenV,2008-08-23 07:30:04,27000,47.5053125,-122.21520833333334,0.0,-0.0001380319008603692,15,9,54
16,W,SimSenV,2008-08-23 08:00:04,28800,47.50533333333333,-122.21522222222222,0.0,-0.0002598823048174381,16,9,54
17,W,SimSenV,2008-08-23 08:30:04,30600,47.50535416666667,-122.21523611111112,0.0,-0.00030205072835087776,17,9,54
18,W,SimSenV,2008-08-23 09:00:04,32400,47.505375,-122.21525,0.0,-0.0001637099776417017,18,9,54
19,W,SimSenV,2008-08-23 09:30:04,34200,47.50539583333334,-122.2152638888889,0.0,0.0002768198028206825,19,9,54
20,W,SimSenV,2008-08-23 10:00:04,36000,47.50541666666667,-122.2152777777778,0.0,0.0009030962828546762,20,9,54
21,W,SimSenV,2008-08-23 10:30:04,37800,47.5054375,-122.21529166666669,0.0,0.001565315993502736,21,9,54
22,W,SimSenV,2008-08-23 11:00:04,39600,47.50545833333334,-122.21530555555556,0.0,0.002559983404353261,22,9,54
23,W,SimSenV,2008-08-23 11:30:04,41400,47.50547916666667,-122.21531944444445,0.0,0.003523480612784624,23,9,54
24,W,SimSenV,2008-08-23 12:00:04,43200,47.505500000000005,-122.21533333333332,0.0,0.0036434424109756947,24,9,54
25,W,SimSenV,2008-08-23 12:30:04,45000,47.505520833333335,-122.21534722222222,0.0,0.003310220781713724,25,9,54
26,W,SimSenV,2008-08-23 13:00:04,46800,47.505541666666666,-122.21536111111112,0.0,0.0034004892222583294,26,9,54
27,W,SimSenV,2008-08-23 13:30:04,48600,47.5055625,-122.215375,0.0,0.0035973123740404844,27,9,54
28,W,SimSenV,2008-08-23 14:00:04,50400,47.50558333333333,-122.2153888888889,0.0,0.0037991097196936607,28,9,54
29,W,SimSenV,2008-08-23 14:30:04,52200,47.50560416666667,-122.21540277777778,0.0,0.004027852788567543,29,9,54
30,W,SimSenV,2008-08-23 15:00:04,54000,47.505625,-122.21541666666668,0.0,0.004547471646219492,30,9,54
31,W,SimSenV,2008-08-23 15:30:04,55800,47.50564583333333,-122.21543055555556,0.0,0.0050842901691794395,31,9,54
32,W,SimSenV,2008-08-23 16:00:04,57600,47.50566666666667,-122.21544444444444,0.0,0.004590335302054882,32,9,54
33,W,SimSenV,2008-08-23 16:30:04,59400,47.5056875,-122.21545833333332,0.0,0.0036044747103005648,33,9,54
34,W,SimSenV,2008-08-23 17:00:04,61200,47.50570833333334,-122.21547222222225,0.0,0.0030257944017648697,34,9,54
35,W,SimSenV,2008-08-23 17:30:04,63000,47.50572916666667,-122.21548611111112,0.0,0.002647591754794121,35,9,54
36,W,SimSenV,2008-08-23 18:00:04,64800,47.505750000000006,-122.2155,0.0,0.0023665863554924726,36,9,54
37,W,SimSenV,2008-08-23 18:30:04,66600,47.50577083333334,-122.21551388888888,0.0,0.001490740105509758,37,9,54
38,W,SimSenV,2008-08-23 19:00:04,68400,47.50579166666667,-122.21552777777778,0.0,-0.0003503919579088688,38,9,54
39,W,SimSenV,2008-08-23 19:30:04,70200,47.505812500000005,-122.21554166666668,0.0,-0.0012584268115460873,39,9,54
40,W,SimSenV,2008-08-23 20:00:04,72000,47.505833333333335,-122.21555555555555,0.0,-0.0019720790442079306,40,9,54
41,W,SimSenV,2008-08-23 20:30:04,73800,47.50585416666667,-122.21556944444444,0.0,-0.0029163919389247894,41,9,54
42,W,SimSenV,2008-08-23 21:00:04,75600,47.505875,-122.21558333333334,0.0,-0.0038042657542973757,42,9,54
43,W,SimSenV,2008-08-23 21:30:04,77400,47.50589583333333,-122.21559722222224,0.0,-0.004562115762382746,43,9,54
44,W,SimSenV,2008-08-23 22:00:04,79200,47.50591666666667,-122.21561111111112,0.0,-0.0051650917157530785,44,9,54
45,W,SimSenV,2008-08-23 22:30:04,81000,47.5059375,-122.215625,0.0,-0.005918547511100769,45,9,54
46,W,SimSenV,2008-08-23 23:00:04,82800,47.50595833333334,-122.21563888888888,0.0,-0.006147374864667654,46,9,54
47,W,SimSenV,2008-08-23 23:30:04,84600,47.50597916666667,-122.21565277777778,0.0,-0.005079059395939112,47,9,54
48,W,SimSenV,2008-08-24 00:00:04,0,47.506,-122.21566666666666,0.0,0.0,0,9,54
49,W,SimSenV,2008-08-24 00:30:04,1800,47.50602083333334,-122.21568055555556,0.0,0.017800746485590935,1,9,54
50,W,SimSenV,2008-08-24 01:00:04,3600,47.50604166666667,-122.21569444444444,0.0,0.028079569339752197,2,9,54
51,W,SimSenV,2008-08-24 01:30:04,5400,47.506062500000006,-122.21570833333334,0.0,0.03301594778895378,3,9,54
52,W,SimSenV,2008-08-24 02:00:04,7200,47.506083333333336,-122.21572222222224,0.0,0.0006581689231097698,4,9,54
53,W,SimSenV,2008-08-24 02:30:04,9000,47.50610416666667,-122.21573611111111,0.0,0.0005292681744322181,5,9,54
54,W,SimSenV,2008-08-24 03:00:04,10800,47.506125,-122.21575,0.0,0.000426539103500545,6,9,54
55,W,SimSenV,2008-08-24 03:30:04,12600,47.506145833333335,-122.21576388888889,0.0,0.0004465644306037575,7,9,54
56,W,SimSenV,2008-08-24 04:00:04,14400,47.50616666666667,-122.21577777777776,0.0,0.0005182523746043444,8,9,54
57,W,SimSenV,2008-08-24 04:30:04,16200,47.5061875,-122.21579166666668,0.0,0.0005140129360370338,9,9,54
58,W,SimSenV,2008-08-24 05:00:04,18000,47.50620833333333,-122.21580555555556,0.0,0.0004975675255991518,10,9,54
59,W,SimSenV,2008-08-24 05:30:04,19800,47.50622916666667,-122.21581944444443,0.0,0.00046070851385593414,11,9,54
60,W,SimSenV,2008-08-24 06:00:04,21600,47.50625,-122.21583333333334,0.0,0.00044465725659392774,12,9,54
61,W,SimSenV,2008-08-24 06:30:04,23400,47.50627083333334,-122.21584722222222,0.0,0.00036356941564008594,13,9,54
62,W,SimSenV,2008-08-24 07:00:04,25200,47.50629166666667,-122.21586111111112,0.0,0.00012110124225728214,14,9,54
63,W,SimSenV,2008-08-24 07:30:04,27000,47.5063125,-122.215875,0.0,-0.0001380319008603692,15,9,54
64,W,SimSenV,2008-08-24 08:00:04,28800,47.50633333333334,-122.2158888888889,0.0,-0.0002598823048174381,16,9,54
65,W,SimSenV,2008-08-24 08:30:04,30600,47.50635416666667,-122.2159027777778,0.0,-0.00030205072835087776,17,9,54
66,W,SimSenV,2008-08-24 09:00:04,32400,47.506375000000006,-122.21591666666669,0.0,-0.0001637099776417017,18,9,54
67,W,SimSenV,2008-08-24 09:30:04,34200,47.506395833333336,-122.21593055555556,0.0,0.0002768198028206825,19,9,54
68,W,SimSenV,2008-08-24 10:00:04,36000,47.50641666666667,-122.21594444444445,0.0,0.0009030962828546762,20,9,54
69,W,SimSenV,2008-08-24 10:30:04,37800,47.5064375,-122.21595833333332,0.0,0.001565315993502736,21,9,54
70,W,SimSenV,2008-08-24 11:00:04,39600,47.506458333333335,-122.21597222222222,0.0,0.002559983404353261,22,9,54
71,W,SimSenV,2008-08-24 11:30:04,41400,47.50647916666667,-122.2159861111111,0.0,0.003523480612784624,23,9,54
72,W,SimSenV,2008-08-24 12:00:04,43200,47.5065,-122.216,0.0,0.0036434424109756947,24,9,54
73,W,SimSenV,2008-08-24 12:30:04,45000,47.50652083333333,-122.2160138888889,0.0,0.003310220781713724,25,9,54
74,W,SimSenV,2008-08-24 13:00:04,46800,47.50654166666667,-122.21602777777778,0.0,0.0034004892222583294,26,9,54
75,W,SimSenV,2008-08-24 13:30:04,48600,47.5065625,-122.21604166666668,0.0,0.0035973123740404844,27,9,54
76,W,SimSenV,2008-08-24 14:00:04,50400,47.50658333333334,-122.21605555555556,0.0,0.0037991097196936607,28,9,54
77,W,SimSenV,2008-08-24 14:30:04,52200,47.50660416666667,-122.21606944444444,0.0,0.004027852788567543,29,9,54
78,W,SimSenV,2008-08-24 15:00:04,54000,47.506625,-122.21608333333332,0.0,0.004547471646219492,30,9,54
79,W,SimSenV,2008-08-24 15:30:04,55800,47.50664583333334,-122.21609722222225,0.0,0.0050842901691794395,31,9,54
80,W,SimSenV,2008-08-24 16:00:04,57600,47.50666666666667,-122.21611111111112,0.0,0.004590335302054882,32,9,54
81,W,SimSenV,2008-08-24 16:30:04,59400,47.506687500000005,-122.216125,0.0,0.0036044747103005648,33,9,54
82,W,SimSenV,2008-08-24 17:00:04,61200,47.506708333333336,-122.21613888888888,0.0,0.0030257944017648697,34,9,54
83,W,SimSenV,2008-08-24 17:30:04,63000,47.506729166666666,-122.21615277777778,0.0,0.002647591754794121,35,9,54
84,W,SimSenV,2008-08-24 18:00:04,64800,47.50675,-122.21616666666668,0.0,0.0023665863554924726,36,9,54
85,W,SimSenV,2008-08-24 18:30:04,66600,47.50677083333333,-122.21618055555555,0.0,0.001490740105509758,37,9,54
86,W,SimSenV,2008-08-24 19:00:04,68400,47.50679166666667,-122.21619444444444,0.0,-0.0003503919579088688,38,9,54
87,W,SimSenV,2008-08-24 19:30:04,70200,47.5068125,-122.21620833333334,0.0,-0.0012584268115460873,39,9,54
88,W,SimSenV,2008-08-24 20:00:04,72000,47.50683333333333,-122.21622222222224,0.0,-0.0019720790442079306,40,9,54
89,W,SimSenV,2008-08-24 20:30:04,73800,47.50685416666667,-122.21623611111112,0.0,-0.0029163919389247894,41,9,54
90,W,SimSenV,2008-08-24 21:00:04,75600,47.506875,-122.21625,0.0,-0.0038042657542973757,42,9,54
91,W,SimSenV,2008-08-24 21:30:04,77400,47.50689583333334,-122.21626388888888,0.0,-0.004562115762382746,43,9,54
92,W,SimSenV,2008-08-24 22:00:04,79200,47.50691666666667,-122.21627777777778,0.0,-0.0051650917157530785,44,9,54
93,W,SimSenV,2008-08-24 22:30:04,81000,47.5069375,-122.21629166666666,0.0,-0.005918547511100769,45,9,54
94,W,SimSenV,2008-08-24 23:00:04,82800,47.50695833333334,-122.21630555555556,0.0,-0.006147374864667654,46,9,54
95,W,SimSenV,2008-08-24 23:30:04,84600,47.50697916666667,-122.21631944444444,0.0,-0.005079059395939112,47,9,54
96,W,SimSenV,2008-08-25 00:00:04,0,47.507000000000005,-122.21633333333334,0.0,0.0,0,9,54
97,W,SimSenV,2008-08-25 00:30:04,1800,47.507020833333335,-122.21634722222224,0.0,0.017800746485590935,1,9,54
98,W,SimSenV,2008-08-25 01:00:04,3600,47.507041666666666,-122.21636111111113,0.0,0.028079569339752197,2,9,54
